name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT)
Toronto,Verizon,,,-79.38318429999998,43.653226,POINT (-79.38318429999998 43.653226)
Vancouver,Verizon,,,-123.12073750000002,49.2827291,POINT (-123.12073750000002 49.2827291)
Bangalore,Bharti Airtel Ltd,,,77.71796100000006,12.9731996,POINT (77.71796100000006 12.9731996)
Delhi,CtrlS,9290,18000,77.35158259685045,28.53111046684914,POINT (77.35158259685045 28.53111046684914)
Mumbai,CtrlS,18581,30000,73.02269249468986,19.108173242976346,POINT (73.02269249468986 19.108173242976346)
Silicon Valley 6,CoreSite,,,-121.97281220000002,37.3764917,POINT (-121.97281220000002 37.3764917)
Denver 2,CoreSite,474,,-104.99374069999999,39.74875249999999,POINT (-104.99374069999999 39.74875249999999)
Reston 3,CoreSite,61316,,-77.36464460000002,38.9505853,POINT (-77.36464460000002 38.9505853)
Dulles,Quality Technology Services (QTS),1486,,-77.4478545,38.994602,POINT (-77.4478545 38.994602)
Piscataway,Quality Technology Services (QTS),8361,26000,-74.48473460000002,40.5569046,POINT (-74.48473460000002 40.5569046)
Princeton,Quality Technology Services (QTS),5388,100000,-74.54755119999999,40.2792495,POINT (-74.54755119999999 40.2792495)
Kelowna,TeraGo Networks Inc.,1394,,-119.44174909999998,49.8858172,POINT (-119.44174909999998 49.8858172)
Mississauga,TeraGo Networks Inc.,557,,-79.56174039999996,43.7848016,POINT (-79.56174039999996 43.7848016)
Vancouver,TeraGo Networks Inc.,372,,-123.11641450000002,49.28655909999999,POINT (-123.11641450000002 49.28655909999999)
Vancouver 2,TeraGo Networks Inc.,279,,-122.9735134,49.1610112,POINT (-122.9735134 49.1610112)
Vaughan,TeraGo Networks Inc.,697,,-79.50025449999998,43.81995200000001,POINT (-79.50025449999998 43.81995200000001)
Denver,"Windstream Services, LLC",334,,-104.99628619999999,39.7491125,POINT (-104.99628619999999 39.7491125)
Richmond,"Windstream Services, LLC",,,-77.5741008,37.6607287,POINT (-77.5741008 37.6607287)
Brookfield,"Windstream Services, LLC",557,,-88.0860973,43.0277846,POINT (-88.0860973 43.0277846)
Ephrata,"Windstream Services, LLC",232,,-76.17763500000001,40.169677,POINT (-76.17763500000001 40.169677)
Houston,"Windstream Services, LLC",465,,-95.41193850000002,29.9257927,POINT (-95.41193850000002 29.9257927)
McLean,"Windstream Services, LLC",4181,5100,-77.21395919999998,38.9199004,POINT (-77.21395919999998 38.9199004)
Milwaukee,"Windstream Services, LLC",269,576,-87.90683949999999,43.0383836,POINT (-87.90683949999999 43.0383836)
Phoenix,"Windstream Services, LLC",418,960,-112.04402970000001,33.44199399999999,POINT (-112.04402970000001 33.44199399999999)
State College,"Windstream Services, LLC",465,,-77.89889310000001,40.7840633,POINT (-77.89889310000001 40.7840633)
Beijing B28,"21Vianet Group, Inc.",,2000,116.500406,39.975773,POINT (116.500406 39.975773)
Beijing M5,"21Vianet Group, Inc.",,,116.500406,39.975773,POINT (116.500406 39.975773)
Beijing M6,"21Vianet Group, Inc.",,,116.500406,39.975773,POINT (116.500406 39.975773)
Beijing Yizhuang Tongji Road,"21Vianet Group, Inc.",,10500,116.5263238,39.79099720000001,POINT (116.5263238 39.79099720000001)
Beijing Yizhuang Unicom,"21Vianet Group, Inc.",,,116.48190499999998,39.800164,POINT (116.48190499999998 39.800164)
Guangdong Shenzhen Garden City,"21Vianet Group, Inc.",,,113.930475,22.533012,POINT (113.930475 22.533012)
Guangdong Shenzhen Yantian,"21Vianet Group, Inc.",,,114.23687500000005,22.556499,POINT (114.23687500000005 22.556499)
Hangzhou Xiasha,"21Vianet Group, Inc.",,,120.34842200000003,30.310011,POINT (120.34842200000003 30.310011)
Anhui Suzhou,"21Vianet Group, Inc.",,1600,116.96435799999995,33.64635700000001,POINT (116.96435799999995 33.64635700000001)
Beijing Mobile Jiuxianqiao,"21Vianet Group, Inc.",,,116.49045380000007,39.9749928,POINT (116.49045380000007 39.9749928)
Baoding Dongfeng Road,"21Vianet Group, Inc.",,,115.5503635,38.8661895,POINT (115.5503635 38.8661895)
Beijing Nanyuan,"21Vianet Group, Inc.",,,116.40292840000006,39.8146602,POINT (116.40292840000006 39.8146602)
Changsha Lugu,"21Vianet Group, Inc.",,,112.89077969999994,28.2146852,POINT (112.89077969999994 28.2146852)
Guangdong Foshan Smart City,"21Vianet Group, Inc.",,,113.11167699999999,23.026617,POINT (113.11167699999999 23.026617)
Beijing Yizhuang Telephone Office,"21Vianet Group, Inc.",,,116.48190499999998,39.800164,POINT (116.48190499999998 39.800164)
Guangdong Guangzhou Asia Pacific Information Engine,"21Vianet Group, Inc.",,12000,113.36928369999998,23.1253869,POINT (113.36928369999998 23.1253869)
Guangdong Zhaoqing Huangtang ,"21Vianet Group, Inc.",,,112.45124379999993,23.0578201,POINT (112.45124379999993 23.0578201)
Langfang Hebei Road Junction Two Hub,"21Vianet Group, Inc.",,,116.68375200000003,39.53804700000001,POINT (116.68375200000003 39.53804700000001)
Ningbo,"21Vianet Group, Inc.",,,121.54399000000001,29.868336,POINT (121.54399000000001 29.868336)
North Loop Road Zhengzhou ,"21Vianet Group, Inc.",,,114.15012100000001,34.87154,POINT (114.15012100000001 34.87154)
Shanghai Jiang Field,"21Vianet Group, Inc.",,,121.51421800000003,31.30286100000001,POINT (121.51421800000003 31.30286100000001)
Shanghai North,"21Vianet Group, Inc.",,4000,121.59544400000004,31.2104417,POINT (121.59544400000004 31.2104417)
Shanghai Pudong Software Park,"21Vianet Group, Inc.",,,121.6029039,31.21091220000001,POINT (121.6029039 31.21091220000001)
Phoenix,"21Vianet Group, Inc.",,,120.08680900000002,30.89440999999999,POINT (120.08680900000002 30.89440999999999)
Shanghai Tongpu,"21Vianet Group, Inc.",,,121.37543490000007,31.229825,POINT (121.37543490000007 31.229825)
Shenzhen Fuyong,"21Vianet Group, Inc.",,,113.82274959999995,22.6702365,POINT (113.82274959999995 22.6702365)
Tianjin Huayuan,"21Vianet Group, Inc.",,,117.12547700000005,39.09086000000001,POINT (117.12547700000005 39.09086000000001)
Tianjin Tanggu,"21Vianet Group, Inc.",,,117.66108199999996,39.029567,POINT (117.66108199999996 39.029567)
Xi'an Shaanxi,"21Vianet Group, Inc.",,7500,108.9393126,34.3460128,POINT (108.9393126 34.3460128)
Yellowstone Flower Lake,"21Vianet Group, Inc.",,,115.58796299999995,31.04994499999999,POINT (115.58796299999995 31.04994499999999)
Atecsys,ChinaCache International Holdings Ltd.,80000,107400,116.58719300000007,40.127281,POINT (116.58719300000007 40.127281)
Century City,Hangzhou Netbank Interlink Technologies Inc.,1200,,121.54401800000005,29.875694,POINT (121.54401800000005 29.875694)
Fudi,Hangzhou Netbank Interlink Technologies Inc.,500,,120.095549,30.260559,POINT (120.095549 30.260559)
Xiasha,Hangzhou Netbank Interlink Technologies Inc.,,16000,120.34842200000003,30.310011,POINT (120.34842200000003 30.310011)
11751 Meadowville Road,Global Securitization Services,4483,,-77.33191499999998,37.360572,POINT (-77.33191499999998 37.360572)
5200 Rogers Road,Microsoft,4692,,-98.69623150000001,29.480683,POINT (-98.69623150000001 29.480683)
Henrico,Meta,22529,,-77.2538328,37.4951501,POINT (-77.2538328 37.4951501)
TM ONE Iskandar Puteri Data Centre,Telekom Malaysia,279,,103.59750150000002,1.4355289,POINT (103.59750150000002 1.4355289)
TM TWO Iskandar Puteri Data Centre,Telekom Malaysia,,,103.59750150000002,1.4355289,POINT (103.59750150000002 1.4355289)
Sydney,AirTrunk,25000,80000,150.885,-33.79900000000001,POINT (150.885 -33.79900000000001)
Melbourne,AirTrunk,16000,50000,144.96305600000005,-37.81361100000001,POINT (144.96305600000005 -37.81361100000001)
Portland ,Green House Data,1858,,-122.77639820000002,45.47634739999999,POINT (-122.77639820000002 45.47634739999999)
Singapore,Iron Mountain,3500,,103.87292739999998,1.351201,POINT (103.87292739999998 1.351201)
T5@Dallas II,T5 Data Centers,,,-96.810993,33.064858,POINT (-96.810993 33.064858)
T5@Chicago,T5 Data Centers,6132,28000,-87.93908929999998,42.00806590000001,POINT (-87.93908929999998 42.00806590000001)
T5@Portland I,T5 Data Centers,,,-122.92834770000002,45.5498286,POINT (-122.92834770000002 45.5498286)
T5@Portland II,T5 Data Centers,6466,,-122.92834770000002,45.5498286,POINT (-122.92834770000002 45.5498286)
T5@NY,T5 Data Centers,1765,2000,-73.862368,41.12701429999999,POINT (-73.862368 41.12701429999999)
T5@Portland III,T5 Data Centers,,,-122.94985009999999,45.5512176,POINT (-122.94985009999999 45.5512176)
T5@Dallas III,T5 Data Centers,8770,,-96.810993,33.064858,POINT (-96.810993 33.064858)
T5@Colorado Springs,T5 Data Centers,,100000,-104.78479600000003,38.786328,POINT (-104.78479600000003 38.786328)
T5@Alliace,T5 Data Centers,,,-97.14443419999998,33.6242433,POINT (-97.14443419999998 33.6242433)
T5@LA,T5 Data Centers,4924,,-118.38646310000001,33.9217122,POINT (-118.38646310000001 33.9217122)
Ashburn,Amazon,,,-77.45896140000002,39.0290707,POINT (-77.45896140000002 39.0290707)
NGIT-VITA Chester,Virginia Information Technologies Agency,4483,,-77.33191499999998,37.360572,POINT (-77.33191499999998 37.360572)
NGIT-VITA Lebanon,Northrop Grumman,2392,,-82.07154589999999,36.9047567,POINT (-82.07154589999999 36.9047567)
Washington DC 2,CoreSite,2230,,-77.03122439999999,38.9033636,POINT (-77.03122439999999 38.9033636)
Denver 1,CoreSite,1301,,-104.99566979999997,39.7456038,POINT (-104.99566979999997 39.7456038)
New York 2,CoreSite,21925,,-74.06511869999997,40.7845013,POINT (-74.06511869999997 40.7845013)
Silicon Valley 7,CoreSite,,,-121.97083150000003,37.37518049999999,POINT (-121.97083150000003 37.37518049999999)
The National Business Park Cyber Lab,COPT,3716,,-76.77693239999996,39.12029339999999,POINT (-76.77693239999996 39.12029339999999)
Rockland County,Sentinel,3019,10000,-73.989306,41.1475954,POINT (-73.989306 41.1475954)
Memphis,Sentinel,930,,-90.0489801,35.1495343,POINT (-90.0489801 35.1495343)
Loudoun County,Sentinel,60000,,-77.61930089999998,39.090954,POINT (-77.61930089999998 39.090954)
Bangalore 2,ST Telemedia GDC,427,1700,77.53734439999994,12.9959799,POINT (77.53734439999994 12.9959799)
Bangalore 1,ST Telemedia GDC,1181,7000,77.72482220000006,12.9803154,POINT (77.72482220000006 12.9803154)
Chennai 2,ST Telemedia GDC,,,80.20650219999993,13.1187009,POINT (80.20650219999993 13.1187009)
Hyderabad,ST Telemedia GDC,1016,5400,78.37589000000003,17.4419078,POINT (78.37589000000003 17.4419078)
Mumbai 1,ST Telemedia GDC,2508,5400,72.83165959999997,19.020251,POINT (72.83165959999997 19.020251)
Mumbai 2,ST Telemedia GDC,2787,9000,72.85057860000006,19.0545257,POINT (72.85057860000006 19.0545257)
Mumbai 3,ST Telemedia GDC,,,72.86327119999999,19.1161294,POINT (72.86327119999999 19.1161294)
New Delhi 1,ST Telemedia GDC,,,77.24033570000006,28.5439923,POINT (77.24033570000006 28.5439923)
Pune,ST Telemedia GDC,1266,2700,73.87652849999995,18.5610931,POINT (73.87652849999995 18.5610931)
New Delhi 2,ST Telemedia GDC,,,77.20841559999997,28.6326048,POINT (77.20841559999997 28.6326048)
Hillsboro,TATA Communications,4000,2000,-122.89384210000003,45.5458408,POINT (-122.89384210000003 45.5458408)
Montreal,TATA Communications,4645,3000,-73.540255,45.4809089,POINT (-73.540255 45.4809089)
Portland,TATA Communications,7206,8000,-122.68366100000003,45.52306000000001,POINT (-122.68366100000003 45.52306000000001)
Toronto,TATA Communications,5295,1000,-79.23511409999998,43.7902089,POINT (-79.23511409999998 43.7902089)
Wall,TATA Communications,406,,-74.0526946,40.16019669999999,POINT (-74.0526946 40.16019669999999)
Barcelona,TATA Communications,,,2.1734034999999494,41.38506389999999,POINT (2.1734034999999494 41.38506389999999)
Derio,TATA Communications,,,-2.861002900000017,43.2921575,POINT (-2.861002900000017 43.2921575)
Emi,TATA Communications,,,140.05027970000003,35.0598075,POINT (140.05027970000003 35.0598075)
Frankfurt,TATA Communications,,,8.682126700000026,50.11092209999999,POINT (8.682126700000026 50.11092209999999)
Hong Kong,TATA Communications,,,114.1615726,22.2824673,POINT (114.1615726 22.2824673)
Lake Cowichan,TATA Communications,,,-124.10294099999999,48.8428057,POINT (-124.10294099999999 48.8428057)
Laurentides,TATA Communications,,,-74.53573929999999,45.9433493,POINT (-74.53573929999999 45.9433493)
Lisbon,TATA Communications,,,-9.139336599999979,38.7222524,POINT (-9.139336599999979 38.7222524)
Harbour Exchange,TATA Communications,,,-0.014645699999960016,51.49925709999999,POINT (-0.014645699999960016 51.49925709999999)
Los Angeles,TATA Communications,,,-118.25556419999998,34.0479425,POINT (-118.25556419999998 34.0479425)
Paris,TATA Communications,,,2.2717814999999746,48.8817874,POINT (2.2717814999999746 48.8817874)
Shingawa,TATA Communications,,,139.73018609999997,35.6092261,POINT (139.73018609999997 35.6092261)
Toyohashi,TATA Communications,,,137.4680909,34.6788124,POINT (137.4680909 34.6788124)
Vancouver,TATA Communications,,,-123.12073750000002,49.2827291,POINT (-123.12073750000002 49.2827291)
Philadelphia,Flexential,3995,5400,-75.47897639999996,40.1523606,POINT (-75.47897639999996 40.1523606)
West,Flexential,1162,825,-111.92026279999999,40.7667846,POINT (-111.92026279999999 40.7667846)
Canada,Flexential,3716,6000,-113.95524669999998,50.9925988,POINT (-113.95524669999998 50.9925988)
East Data Center,Flexential,1367,4050,-111.88506310000002,40.68549420000001,POINT (-111.88506310000002 40.68549420000001)
Chaska,Flexential,6503,9000,-93.59954870000001,44.8512916,POINT (-93.59954870000001 44.8512916)
Compark,Flexential,13006,18000,-104.83860040000002,39.5590474,POINT (-104.83860040000002 39.5590474)
Brookwood,Flexential,12821,18000,-122.92110150000002,45.55701920000001,POINT (-122.92110150000002 45.55701920000001)
Lindon,Flexential,589,1300,-111.72805189999997,40.3324929,POINT (-111.72805189999997 40.3324929)
Phoenix,Flexential,3948,5400,-112.09831229999998,33.6846713,POINT (-112.09831229999998 33.6846713)
Plano,Flexential,13750,18000,-96.66651079999997,33.0075526,POINT (-96.66651079999997 33.0075526)
Cottonwood,Flexential,633,1600,-111.80897370000002,40.6350008,POINT (-111.80897370000002 40.6350008)
Columbus Dublin,Expedient,674,18000,-83.14358800000002,40.0919131,POINT (-83.14358800000002 40.0919131)
Memphis,Expedient,697,,-89.78612479999998,35.06301440000001,POINT (-89.78612479999998 35.06301440000001)
Cincinnati,H5 Data Center,1858,,-84.52409469999998,39.0979348,POINT (-84.52409469999998 39.0979348)
San Jose,H5 Data Center,6782,,-121.89529809999999,37.4000937,POINT (-121.89529809999999 37.4000937)
San Luis Obispo,H5 Data Center,409,,-120.64343300000002,35.252545,POINT (-120.64343300000002 35.252545)
Downtown Cleveland Data Center,DataBank,743,1000,-81.68369860000001,41.5008061,POINT (-81.68369860000001 41.5008061)
Downtown Salt Lake City Data Center,DataBank,1022,1600,-111.88583269999998,40.76851879999999,POINT (-111.88583269999998 40.76851879999999)
Granite Point North Data Center,DataBank,4645,8000,-111.90453300000001,40.480032,POINT (-111.90453300000001 40.480032)
Granite Point South Data Center,DataBank,5110,11000,-111.9057813,40.4798908,POINT (-111.9057813 40.4798908)
Atlanta Data Center,DataBank,2911,,-84.38764259999999,33.77526509999999,POINT (-84.38764259999999 33.77526509999999)
Silicon Valley,Infomart,6039,9300,-121.89282200000002,37.402211,POINT (-121.89282200000002 37.402211)
Tokyo 9,Equinix,,,139.71804680000002,35.7143412,POINT (139.71804680000002 35.7143412)
128 First Ave,Digital Realty Trust,15236,30000,-71.21902929999999,42.3013161,POINT (-71.21902929999999 42.3013161)
"North Building Digital Realty Campus, Manor Royal ",Digital Realty Trust,3716,10000,-0.17709289999993416,51.1280744,POINT (-0.17709289999993416 51.1280744)
80 Merritt Blvd,Digital Realty Trust,7000,15000,-73.14732149999998,41.2406844,POINT (-73.14732149999998 41.2406844)
1-21 Templar Road,Digital Realty Trust,3840,6000,150.79588460000002,-33.816152,POINT (150.79588460000002 -33.816152)
45901 Nokes Blvd,Digital Realty Trust,,,-77.413184,39.02324,POINT (-77.413184 39.02324)
Unit 1 Airport Gate Bath Rd ,Digital Realty Trust,4000,352,-0.4605928116393443,51.48159319879219,POINT (-0.4605928116393443 51.48159319879219)
360 Spear Street,Digital Realty Trust,4700,6290,-122.3902673,37.7889313,POINT (-122.3902673 37.7889313)
17201 Waterview Pkwy,Digital Realty Trust,,,-96.75737830000003,32.9844553,POINT (-96.75737830000003 32.9844553)
1506 Moran Road,Digital Realty Trust,,,-77.4478545,38.994602,POINT (-77.4478545 38.994602)
"8-1, 5 Chome, Yamabuki, Saito",Digital Realty Trust,2000,10200,135.52671320000002,34.8409932,POINT (135.52671320000002 34.8409932)
Manchester Technopark,Digital Realty Trust,3532,3400,-2.2476140999999643,53.4643489,POINT (-2.2476140999999643 53.4643489)
London 10,Equinix,,,-0.6237356999999975,51.52204179999999,POINT (-0.6237356999999975 51.52204179999999)
Washington 5,Equinix,5346,,-77.45765799999998,39.015216,POINT (-77.45765799999998 39.015216)
Denver,H5 Data Center,11297,17500,-104.89151249999998,39.61809,POINT (-104.89151249999998 39.61809)
Atlanta,H5 Data Center,2555,,-84.3837307,33.7651383,POINT (-84.3837307 33.7651383)
Charlotte,H5 Data Center,1394,,-80.76538970000001,35.3298887,POINT (-80.76538970000001 35.3298887)
Cleaveland,H5 Data Center,7734,10000,-81.68305079999999,41.50660849999999,POINT (-81.68305079999999 41.50660849999999)
Ashburn,H5 Data Center,2168,30000,-77.45159079999996,39.0138341,POINT (-77.45159079999996 39.0138341)
Seattle,H5 Data Center,9074,,-122.33639299999999,47.61905400000001,POINT (-122.33639299999999 47.61905400000001)
Austin 2,CyrusOne,3809,400000,-97.69790979999999,30.20592509999999,POINT (-97.69790979999999 30.20592509999999)
Blue Ash,CyrusOne,743,900,-84.37988869999998,39.245201,POINT (-84.37988869999998 39.245201)
Carrollton,CyrusOne,37161,60000,-96.93046479999998,32.9919294,POINT (-96.93046479999998 32.9919294)
West 1,CyrusOne,10405,,-95.55668659999998,29.8443009,POINT (-95.55668659999998 29.8443009)
Chandler,CyrusOne,33445,160000,-111.88205619999997,33.2707436,POINT (-111.88205619999997 33.2707436)
Florence,CyrusOne,5110,,-84.6187066,38.9806498,POINT (-84.6187066 38.9806498)
Galleria,CyrusOne,5946,,-95.44507540000001,29.7281184,POINT (-95.44507540000001 29.7281184)
GramTel Lombard,CyrusOne,1301,,-88.02956660000001,41.8491746,POINT (-88.02956660000001 41.8491746)
Hamilton,CyrusOne,1928,4800,-84.56716080000001,39.3863128,POINT (-84.56716080000001 39.3863128)
Lewisville,CyrusOne,10219,,-96.99652470000001,33.0005567,POINT (-96.99652470000001 33.0005567)
Woking,CyrusOne,929,94000,-0.5849706999999853,51.3242627,POINT (-0.5849706999999853 51.3242627)
Paris East,Global Switch,8651,22950,2.2960950000000366,48.899823,POINT (2.2960950000000366 48.899823)
Singapore Woodlands,Global Switch,6250,25500,103.80288769999993,1.4316766,POINT (103.80288769999993 1.4316766)
Singapore Tai Seng,Global Switch,6686,25500,103.89349100000004,1.3364413,POINT (103.89349100000004 1.3364413)
Frankfurt,Global Switch,6827,11900,8.59797679999997,50.1300511,POINT (8.59797679999997 50.1300511)
London City,Colt,1406,3400,-0.07570899999996072,51.5151206,POINT (-0.07570899999996072 51.5151206)
London North,Colt,12500,28000,-0.18376209999996718,51.7998989,POINT (-0.18376209999996718 51.7998989)
Paris South West,Colt,5000,20000,2.1954831000000468,48.6750469,POINT (2.1954831000000468 48.6750469)
Tokyo Inzai 1,Colt,4000,,140.14581539999995,35.83234849999999,POINT (140.14581539999995 35.83234849999999)
Tokyo Inzai 2,Colt,,15000,140.14581539999995,35.83234849999999,POINT (140.14581539999995 35.83234849999999)
Singapore,Colt,4810,,103.74355220000007,1.3328572,POINT (103.74355220000007 1.3328572)
1320 Kifer Rd,Cyxtera,1573,8000,-121.988876,37.3731823,POINT (-121.988876 37.3731823)
400 Tijeras Ave NW,Cyxtera,2300,6000,-106.65186410000001,35.08618349999999,POINT (-106.65186410000001 35.08618349999999)
8180 Green Meadows Dr,Cyxtera,2531,3200,-83.01079949999996,40.1688401,POINT (-83.01079949999996 40.1688401)
4949 Randolph Rd NE,Cyxtera,2769,120000,-119.321459,47.181221,POINT (-119.321459 47.181221)
45845 Nokes Blvd,Cyxtera,5617,8000,-77.4152795,39.023861,POINT (-77.4152795 39.023861)
